fractura no expuesta de la apófisis condílea de la mandíbula	S02.612?	207755005
fractura expuesta de mandíbula, apófisis condílea	S02.611?	207767007
fractura expuesta de cóndilo de maxilar inferior	S02.611?	207767007
fractura expuesta de cóndilo mandibular	S02.611?	207767007
fractura expuesta de cóndilo de maxilar inferior (trastorno)	S02.611?	207767007
reacción transfusional debida a inmunoglobulina a (trastorno)	T80.A0X?	77115005
reacción transfusional debida a inmunoglobulina a	T80.A0X?	77115005
fractura no expuesta de pared interna de órbita	S02.831?	73521000119108
fractura no expuesta de pared interna de órbita (trastorno)	S02.831?	73521000119108
fractura no expuesta de pared medial de órbita	S02.831?	73521000119108
fractura no expuesta de órbita izquierda (trastorno)	S02.832?	16669071000119104
fractura no expuesta de órbita izquierda	S02.832?	16669071000119104
fractura de piso de órbita (en estallido), no expuesta	S02.31X?	49346003
fractura de piso de órbita (en estallido), no expuesta (trastorno)	S02.31X?	49346003
fractura no expuesta subcondílea de lado izquierdo de la mandíbula (trastorno)	S02.622?	16669911000119108
fractura no expuesta subcondílea de lado izquierdo de la mandíbula	S02.622?	16669911000119108
fractura de apófisis subcondílea de la mandíbula (trastorno)	S02.621?	721323000
fractura de apófisis subcondílea de la mandíbula	S02.621?	721323000
fractura de ángulo de la mandíbula (trastorno)	S02.651?	721326008
fractura de ángulo de la mandíbula	S02.651?	721326008
fractura no expuesta de ángulo de mandíbula izquierda (trastorno)	S02.652?	16671071000119105
fractura no expuesta de ángulo de mandíbula izquierda	S02.652?	16671071000119105
fractura no expuesta de mandíbula derecha (trastorno)	S02.641?	16671311000119100
fractura no expuesta de mandíbula derecha	S02.641?	16671311000119100
fractura no expuesta de mandíbula izquierda (trastorno)	S02.642?	16671351000119104
fractura no expuesta de mandíbula izquierda	S02.642?	16671351000119104
estenosis del conducto auditivo externo causada por radiación ionizante	H61.319	770653006
estenosis del conducto auditivo externo causada por radiación ionizante (trastorno)	H61.319	770653006
dolor de testículo izquierdo (hallazgo)	N50.812	16675301000119100
dolor de testículo izquierdo	N50.812	16675301000119100
ecografía de ambos riñones anormal (hallazgo)	R93.422	16675431000119101
ecografía de ambos riñones anormal	R93.422	16675431000119101
proteínas plasmáticas en el límite normal superior (hallazgo)	R77.9	442485006
proteínas plasmáticas en el límite normal superior	R77.9	442485006
proteinuria verdadera	R80.9	89238002
proteinuria intrínseca	R80.9	89238002
proteinuria serosa	R80.9	89238002
proteinuria verdadera (hallazgo)	R80.9	89238002
efecto tóxico del cianuro	T57.3X1?	66207005
intoxicación por cianuro	T57.3X1?	66207005
efecto tóxico del cianuro (trastorno)	T57.3X1?	66207005
hipoglucemia hiperinsulinémica persistente sin insulinoma, de comienzo en la vida adulta	E16.2	717044000
hipoglucemia hiperinsulinémica persistente sin insulinoma, de comienzo en la vida adulta (trastorno)	E16.2	717044000
hiperglucemia	R73.9	80394007
hiperglicemia	R73.9	80394007
hiperglucemia (trastorno)	R73.9	80394007
úlcera gástrica perforada sin obstrucción	K25.6	84038009
úlcera gástrica con perforación pero sin obstrucción	K25.6	84038009
úlcera gástrica perforada sin obstrucción (trastorno)	K25.6	84038009
litio en espécimen de sangre fuera del rango terapéutico (hallazgo)	R78.89	442174001
litio en espécimen de sangre fuera del rango terapéutico	R78.89	442174001
litio en muestra de sangre fuera del rango terapéutico	R78.89	442174001
lesión completa de médula espinal al nivel del sexto segmento dorsal (trastorno)	S24.112?	721435000
lesión completa de médula espinal al nivel del sexto segmento dorsal	S24.112?	721435000
lesión completa de médula espinal al nivel de d6	S24.112?	721435000
nivel sanguíneo de fármaco - hallazgo (hallazgo)	R78.9	365749008
concentración sanguínea de fármaco - hallazgo	R78.9	365749008
nivel sanguíneo de fármaco - hallazgo	R78.9	365749008
neoplasia de riñón derecho (trastorno)	D49.511	16705321000119109
neoplasia de riñón derecho	D49.511	16705321000119109
neoplasia de riñón izquierdo (trastorno)	D49.512	16705361000119104
neoplasia de riñón izquierdo	D49.512	16705361000119104
antígeno carcinoembrionario por encima del rango de referencia (hallazgo)	R97.0	445201008
antígeno carcinoembrionario por encima del rango de referencia	R97.0	445201008
nivel alto de antígeno carcinoembrionario	R97.0	445201008
neoplasia maligna secundaria de ganglio linfático	C77.9	94392001
neoplasia metastásica maligna de ganglio linfático	C77.9	94392001
neoplasia maligna secundaria de ganglio linfático (trastorno)	C77.9	94392001
derrame articular de la mano	M25.442	16711001
derrame articular de la mano (trastorno)	M25.442	16711001
neovascularización de retina debida a oclusión de vena central de la retina de ojo izquierdo (trastorno)	H34.8111	16711031000119109
neovascularización de retina debida a oclusión de vena central de la retina de ojo izquierdo	H34.8111	16711031000119109
neovascularización de retina debida a oclusión de vena central de la retina de ojo derecho (trastorno)	H34.8121	16711071000119107
neovascularización de retina debida a oclusión de vena central de la retina de ojo derecho	H34.8121	16711071000119107
oclusión de rama venosa retiniana con edema macular	H34.8330	232048009
oclusión de rama venosa retiniana con edema macular (trastorno)	H34.8330	232048009
neovascularización de la retina debida a oclusión de rama de vena de la retina del ojo derecho (trastorno)	H34.8321	16711551000119108
neovascularización de la retina debida a oclusión de rama de vena de la retina del ojo derecho	H34.8321	16711551000119108
neovascularización de la retina debida a oclusión de rama de vena de la retina del ojo izquierdo (trastorno)	H34.8311	16711591000119103
neovascularización de la retina debida a oclusión de rama de vena de la retina del ojo izquierdo	H34.8311	16711591000119103
enfermedad hemolítica del recién nacido concomitante con inmunización abo y debida a ella (trastorno)	P55.1	350601000119109
enfermedad hemolítica del recién nacido concomitante con inmunización abo y debida a ella	P55.1	350601000119109
enfermedad hemolítica del recién nacido debida a inmunización abo	P55.1	350601000119109
hematuria traumática	R31.9	95567008
hematuria traumática (trastorno)	R31.9	95567008
osteodistrofia renal fibrosa secundaria	N25.0	81986001
síndrome de la mandíbula de goma	N25.0	81986001
osteodistrofia renal fibrosa secundaria (trastorno)	N25.0	81986001
concentración de glucosa	R81	365657003
concentración de glucosa (hallazgo)	R81	365657003
paraplejía espástica autosómica dominante tipo 8 (trastorno)	G11.4	785305006
paraplejía espástica autosómica dominante tipo 8	G11.4	785305006
acetonuria	R82.4	36815008
acetonuria (hallazgo)	R82.4	36815008
prueba urinaria para chlamydia trachomatis positiva	R82.71	415798001
prueba urinaria para chlamydia trachomatis positiva (hallazgo)	R82.71	415798001
oliguria	R34	83128009
oliguria (hallazgo)	R34	83128009
síndrome de disqueratosis corneal intraepitelial, hiperqueratosis palmoplantar y disqueratosis laríngea (trastorno)	H18.52	773577009
síndrome de disqueratosis corneal intraepitelial, hiperqueratosis palmoplantar y disqueratosis laríngea	H18.52	773577009
biliuria	R82.2	53397008
biliuria (hallazgo)	R82.2	53397008
angina de pecho estable	I25.118	233819005
angina de pecho estable (trastorno)	I25.118	233819005
pólipo endocervical	N84.1	8220004
pólipo endocervical (trastorno)	N84.1	8220004
leiomioma submucoso del útero	D25.0	95279007
leiomioma uterino submucoso	D25.0	95279007
leiomioma submucoso del útero (trastorno)	D25.0	95279007
leiomioma intramural del útero	D25.1	93616000
leiomioma intramural uterino	D25.1	93616000
leioma intraparietal del útero	D25.1	93616000
fibroleiomioma intramural del útero	D25.1	93616000
fibroleiomioma intraparietal del útero	D25.1	93616000
leiomioma intramural del útero (trastorno)	D25.1	93616000
adenomiosis de útero (trastorno)	N80.0	784314006
adenomiosis de útero	N80.0	784314006
pólipo de trompa de falopio (trastorno)	N84.0	45823004
pólipo de trompa de falopio	N84.0	45823004
nefropatía en el embarazo y/o puerperio sin hipertensión	O12.10	75150001
nefropatía en el embarazo y/o puerperio sin hipertensión (trastorno)	O12.10	75150001
heces duras	R19.5	75295004
heces duras (hallazgo)	R19.5	75295004
materia fecal dura	R19.5	75295004
enfermedad de crohn de tracto gastrointestinal superior	K20.9	737195007
enfermedad de crohn de tracto gastrointestinal superior (trastorno)	K20.9	737195007
prueba de helicobacter pylori en materia fecal positiva	R85.5	736696002
prueba de helicobacter pylori en materia fecal positiva (hallazgo)	R85.5	736696002
resultado de biopsia renal en el límite de la anormalidad (hallazgo)	R85.89	719341006
resultado de biopsia renal en el límite de la anormalidad	R85.89	719341006
enzima pancreática por encima del rango de referencia	R85.0	443828007
enzima pancreática por encima del intervalo de referencia	R85.0	443828007
enzima pancreática por encima del rango de referencia (hallazgo)	R85.0	443828007
artropodiasis	A94	68843000
enfermedad causada por artrópodos	A94	68843000
enfermedad causada por artrópodos (trastorno)	A94	68843000
fractura de columna anterior de acetábulo izquierdo, no expuesta (trastorno)	S32.432?	16769891000119103
fractura de columna anterior de acetábulo izquierdo, no expuesta	S32.432?	16769891000119103
lcr: análisis bioquímico anormal	R83.9	167730007
líquido cefalorraquídeo: análisis bioquímico anormal (hallazgo)	R83.9	167730007
líquido cefalorraquídeo: análisis bioquímico anormal	R83.9	167730007
producción aumentada de líquido cefalorraquídeo	R83.8	723134003
producción aumentada de líquido cefalorraquídeo (hallazgo)	R83.8	723134003
pleocitosis	R83.6	91454002
pleocitosis del líquido cefalorraquídeo (hallazgo)	R83.6	91454002
pleocitosis del líquido cefalorraquídeo	R83.6	91454002
cuerpo extraño retenido en región del tobillo (trastorno)	S90.559?	787029008
cuerpo extraño retenido en región del tobillo	S90.559?	787029008
cultivo microbiológico de espécimen de líquido cefalorraquídeo, positivo	R83.5	442775009
cultivo microbiológico de espécimen de líquido cefalorraquídeo, positivo (hallazgo)	R83.5	442775009
cultivo microbiológico de muestra de líquido cefalorraquídeo, positivo	R83.5	442775009
necrospermia	R86.6	67708007
necrospermia (hallazgo)	R86.6	67708007
volumen del semen - hallazgo (hallazgo)	R86.8	365428008
volumen del semen - hallazgo	R86.8	365428008
infertilidad por hipoplasia testicular (trastorno)	N46.9	414494005
infertilidad por hipoplasia testicular	N46.9	414494005
neoplasia maligna primaria de la faringe (trastorno)	C14.0	93961004
neoplasia maligna primaria de la faringe	C14.0	93961004
hemorragia perimenopáusica anormal	N95.8	301783004
hemorragia perimenopáusica anormal (trastorno)	N95.8	301783004
hematospermia	R36.1	34615008
hematospermia (hallazgo)	R36.1	34615008
hallazgo relacionado con la saliva	R85.9	300264003
saliva - hallazgo	R85.9	300264003
hallazgo relacionado con la saliva (hallazgo)	R85.9	300264003
raquitismo hipofosfatémico familiar ligado al cromosoma x, refractario a vitamina d	E72.09	82236004
hipofosfatemia hereditaria	E72.09	82236004
raquitismo hipofosfatémico familiar	E72.09	82236004
hipofosfatemia familiar	E72.09	82236004
osteomalacia hipofosfatémica	E72.09	82236004
raquitismo resistente a vitamina d	E72.09	82236004
raquitismo hipofosfatémico familiar ligado al cromosoma x, refractario a vitamina d (trastorno)	E72.09	82236004
examen toxicológico del vómito: positivo (hallazgo)	R85.3	167856008
examen toxicológico del vómito: positivo	R85.3	167856008
anemia de diamond - blackfan	D61.01	88854002
anemia eritrocítica pura constitucional crónica	D61.01	88854002
anemia hipoplásica congénita	D61.01	88854002
anemia hipoplásica familiar	D61.01	88854002
eritrogénesis imperfecta	D61.01	88854002
anemia hipoplásica congénita (trastorno)	D61.01	88854002
resultados de laboratorio respiratorio anormales (hallazgo)	R84.9	422376000
resultados de laboratorio respiratorio anormales	R84.9	422376000
aumento del peso específico	R84.8	55759009
aumento del peso específico (hallazgo)	R84.8	55759009
hallazgos citológicos positivos	R84.6	309307000
hallazgos citológicos positivos (hallazgo)	R84.6	309307000
arritmia del nódulo auriculoventricular	I45.89	88412007
arritmia del nódulo av	I45.89	88412007
arritmia del nódulo auriculoventricular (trastorno)	I45.89	88412007
impactación de intestino grueso causada por cuerpo extraño (trastorno)	K56.49	722857004
impactación de intestino grueso causada por cuerpo extraño	K56.49	722857004
intoxicación causada por hidróxido de aluminio	T47.1X2?	32722006
intoxicación causada por hidróxido de aluminio (trastorno)	T47.1X2?	32722006
ascitis maligna	R18.0	236005001
ascitis maligna (trastorno)	R18.0	236005001
líquido ascítico: eritrocitos	R85.69	168023006
líquido ascítico: eritrocitos (hallazgo)	R85.69	168023006
colangitis concomitante con cálculo de vesícula y debida a él	K80.20	735467004
colangitis concomitante con cálculo de vesícula y debida a él (trastorno)	K80.20	735467004
cálculo de la próstata	N42.0	85324003
cálculo prostático	N42.0	85324003
cálculo de la próstata (trastorno)	N42.0	85324003
sialodocolitiasis	K11.5	80567007
cálculo del conducto salival	K11.5	80567007
piedra del conducto salival	K11.5	80567007
sialodocolitiasis (trastorno)	K11.5	80567007
rasgos de doble personalidad (hallazgo)	F60.89	90434008
rasgos de doble personalidad	F60.89	90434008
cálculo de tercio inferior de uréter (trastorno)	N20.1	447043009
cálculo de tercio inferior de uréter	N20.1	447043009
litiasis de tercio inferior de uréter	N20.1	447043009
cálculo uretral	N21.1	20342001
litiasis uretral	N21.1	20342001
cálculo uretral (trastorno)	N21.1	20342001
cálculo vesical	N21.0	70650003
cálculo de la vejiga urinaria	N21.0	70650003
vesicolitiasis	N21.0	70650003
cálculo de la vejiga	N21.0	70650003
cálculo de la vejiga urinaria (trastorno)	N21.0	70650003
herida abierta de región umbilical con complicación (trastorno)	S31.105?	69259003
herida abierta de región umbilical con complicación	S31.105?	69259003
meconio en líquido amniótico detectado por primera vez durante el trabajo de parto y/o parto en infante nacido vivo	O77.0	55581002
meconio en líquido amniótico detectado por primera vez durante el trabajo de parto y/o parto en infante nacido vivo (trastorno)	O77.0	55581002
cribado en sangre para síndrome de down en el primer trimestre anormal	O28.5	94821000119104
cribado en sangre para síndrome de down en el primer trimestre anormal (hallazgo)	O28.5	94821000119104
tamizado en sangre para síndrome de down en el primer trimestre anormal	O28.5	94821000119104
screening en sangre para síndrome de down en el primer trimestre anormal	O28.5	94821000119104
pesquisa en sangre para síndrome de down en el primer trimestre anormal	O28.5	94821000119104
disfunción eréctil secundaria (trastorno)	N52.8	473021009
disfunción eréctil secundaria	N52.8	473021009
eritroleucoplasia de parte interna de la boca (trastorno)	K13.29	698199001
eritroleucoplasia de parte interna de la boca	K13.29	698199001
iminoglicinuria	P74.8	84121007
iminoglicinuria (trastorno)	P74.8	84121007
enfermedad asociada con helicobacter	B96.81	6185008
enfermedad asociada con helicobacter (trastorno)	B96.81	6185008
resultado serológico falso positivo para anticuerpos contra el virus de la inmunodeficiencia humana	R75	713972008
resultado serológico falso positivo para anticuerpos contra el virus de la inmunodeficiencia humana (hallazgo)	R75	713972008
obstrucción de colon	K56.600	40650009
oclusión de colon	K56.600	40650009
obstrucción de colon (trastorno)	K56.600	40650009
estenosis del íleon	K56.690	95539004
estrechez ileal	K56.690	95539004
estenosis del íleon (trastorno)	K56.690	95539004
hallazgo microbiológico anormal en espécimen de órgano genital femenino	R87.5	274681003
hallazgo microbiológico anormal en muestra de órgano genital femenino	R87.5	274681003
hallazgo microbiológico anormal en espécimen de órgano genital femenino (hallazgo)	R87.5	274681003
vulvovaginitis tricomoniásica	A59.01	81598001
vulvovaginitis tricomoniásica (trastorno)	A59.01	81598001
células glandulares atípicas en el extendido vaginal de papanicolaou	R87.628	441072002
células glandulares atípicas en el extendido vaginal de papanicolaou (hallazgo)	R87.628	441072002
hallazgo microbiológico anormal en espécimen de órgano genital masculino (hallazgo)	R86.5	274682005
hallazgo microbiológico anormal en espécimen de órgano genital masculino	R86.5	274682005
hallazgo microbiológico anormal en muestra de órgano genital masculino	R86.5	274682005
embarazo ovárico	O00.202	9899009
embarazo ovárico (trastorno)	O00.202	9899009
embarazo ectópico de ovario derecho (trastorno)	O00.201	16836351000119100
embarazo ectópico de ovario derecho	O00.201	16836351000119100
embarazo tubárico	O00.102	79586000
embarazo tubárico (trastorno)	O00.102	79586000
embarazo en trompa de falopio	O00.102	79586000
embarazo tubárico roto	O00.101	198620003
embarazo tubárico roto (trastorno)	O00.101	198620003
espécimen para citología cervicovaginal no satisfactorio	R87.615	416031006
espécimen para citología cervicovaginal no satisfactorio (hallazgo)	R87.615	416031006
muestra para citología cervicovaginal no satisfactoria	R87.615	416031006
extendido cervical - cambio limítrofe en las células endocervicales	R87.618	700400001
extendido cervical - cambio limítrofe en las células endocervicales (hallazgo)	R87.618	700400001
extendido cervical de papanicolaou anormal con prueba de ácido desoxirribonucleico de papilomavirus humano positiva (hallazgo)	R87.619	441667007
extendido cervical de papanicolaou anormal con prueba de ácido desoxirribonucleico de papilomavirus humano positiva	R87.619	441667007
extendido cervical de pap anormal con prueba de adn de hpv positiva	R87.619	441667007
examen forense anormal (hallazgo)	Z04.89	168453007
examen forense anormal	Z04.89	168453007
enfisema de pulmón	P25.8	87433001
enfisema pulmonar	P25.8	87433001
enfisema de pulmón (trastorno)	P25.8	87433001
síndrome de compresión de la arteria celíaca	I77.4	9250002
síndrome del eje celíaco	I77.4	9250002
síndrome de marable	I77.4	9250002
síndrome de compresión de la arteria celíaca (trastorno)	I77.4	9250002
células endocervicales atípicas en el extendido vaginal de papanicolaou (hallazgo)	R87.629	441098008
células endocervicales atípicas en el extendido vaginal de papanicolaou	R87.629	441098008
infección causada por spirillum (trastorno)	A25.0	721737007
infección causada por spirillum	A25.0	721737007
miopatía mitocondrial con deficiencia reversible de citocromo c oxidasa (trastorno)	G71.3	784370005
miopatía mitocondrial con deficiencia reversible de citocromo c oxidasa	G71.3	784370005
radioterapia iniciada	Z51.0	168531007
radioterapia iniciada (situación)	Z51.0	168531007
fallo de válvula cardíaca reumática	I07.8	91529004
fallo valvular reumático	I07.8	91529004
fallo de válvula cardíaca reumática (trastorno)	I07.8	91529004
forma anormal congénita de húmero	Q71.10	92915006
forma anormal congénita de húmero (trastorno)	Q71.10	92915006
densidad ósea por debajo del rango de referencia (hallazgo)	R93.7	449781000
densidad ósea por debajo del rango de referencia	R93.7	449781000
trastorno de ansiedad causado por ketamina	F13.980	724723002
trastorno de ansiedad causado por ketamina (trastorno)	F13.980	724723002
hallazgos anormales en imágenes diagnósticas de extremidades	R93.6	274532009
hallazgos anormales en imágenes diagnósticas de extremidades (hallazgo)	R93.6	274532009
antecedente de amigdalectomía (situación)	Z90.09	438759003
antecedente de amigdalectomía	Z90.09	438759003
hemofilia	D66	90935002
hemofilia (trastorno)	D66	90935002
quiste del menisco interno	M23.004	202083009
quiste del menisco interno (trastorno)	M23.004	202083009
fenómeno de flujo coronario lento	R93.1	766825002
fenómeno de flujo coronario lento (hallazgo)	R93.1	766825002
enfermedad por el virus tensaw	A85.8	9602009
fiebre de tensaw	A85.8	9602009
enfermedad por el virus tensaw (trastorno)	A85.8	9602009
neoplasia maligna secundaria de hígado	C78.7	94381002
neoplasia metastásica maligna de hígado	C78.7	94381002
neoplasia maligna secundaria de hígado (trastorno)	C78.7	94381002
ingesta inadecuada de cinc con la dieta (hallazgo)	E60	430177002
ingesta inadecuada de cinc con la dieta	E60	430177002
ingesta inadecuada de zinc con la dieta	E60	430177002
déficit de los factores de la coagulación	D68.9	86075001
trastorno de los factores de coagulación	D68.9	86075001
déficit de los factores de la coagulación (trastorno)	D68.9	86075001
liquen plano hipertrófico de vulva (trastorno)	L43.0	721171007
liquen plano hipertrófico de vulva	L43.0	721171007
degeneración de disco intervertebral lumbar concomitante con osteofito de vértebra lumbar	M51.36	735611002
degeneración de disco intervertebral lumbar concomitante con osteofito de vértebra lumbar (trastorno)	M51.36	735611002
artritis climatérica	M13.819	77888002
artritis menopáusica	M13.819	77888002
artritis climatérica (trastorno)	M13.819	77888002
pulmón accesorio	Q33.1	52579008
pulmón accesorio (trastorno)	Q33.1	52579008
problema de preservativo anticonceptivo	Z30.8	762635007
problema de preservativo anticonceptivo (hallazgo)	Z30.8	762635007
tratar de concebir	Z31.9	169449001
tratar de concebir (hallazgo)	Z31.9	169449001
nunca utilizó anticoncepción	Z30.9	473387004
nunca utilizó anticoncepción (situación)	Z30.9	473387004
cefalea por suspensión de medicación	G44.40	43242008
cefalea por suspensión de un fármaco	G44.40	43242008
cefalea por suspensión de medicación (hallazgo)	G44.40	43242008
cefalea de rebote	G44.40	43242008
picadura de oruga (evento)	T63.431?	783218002
picadura de oruga	T63.431?	783218002
recolocación de dispositivo anticonceptivo intrauterino	Z30.433	169479008
recolocación de dispositivo anticonceptivo intrauterino (hallazgo)	Z30.433	169479008
fracaso de preservativo anticonceptivo - embarazo	Z30.431	169508004
fracaso de preservativo anticonceptivo - embarazo (hallazgo)	Z30.431	169508004
vigilancia de pesario anticonceptivo vaginal realizada	Z30.49	71871000119108
vigilancia de pesario anticonceptivo vaginal realizada (situación)	Z30.49	71871000119108
laceración perineal de cuarto grado	O70.3	399031001
laceración perineal de cuarto grado (trastorno)	O70.3	399031001
desgarro perineal de cuarto grado	O70.3	399031001
fístula duodenal interna	K82.3	79615003
fístula duodenal interna (trastorno)	K82.3	79615003
gran multípara en trabajo de parto	O09.40	274124007
gran multípara en trabajo de parto (hallazgo)	O09.40	274124007
supervisión de embarazo de alto riesgo con antecedente de diabetes mellitus gestacional realizada (situación)	O09.299	85031000119106
supervisión de embarazo de alto riesgo con antecedente de diabetes mellitus gestacional realizada	O09.299	85031000119106
atención prenatal: antecedentes de infertilidad	O09.00	169589005
atención prenatal: antecedentes de infertilidad (situación)	O09.00	169589005
factores de riesgo prenatal	O09.90	276445008
factores de riesgo prenatal (situación)	O09.90	276445008
multigrávida de edad avanzada (hallazgo)	O09.529	443460007
multigrávida de edad avanzada	O09.529	443460007
conducta hostil	R45.5	79351003
comportamiento hostil	R45.5	79351003
hostilidad	R45.5	79351003
conducta hostil (hallazgo)	R45.5	79351003
atención posnatal iniciada en el nacimiento	Z32.3	169773005
atención posnatal iniciada en el nacimiento (hallazgo)	Z32.3	169773005
phhf vinculada al grupo de genes tipo beta globulina	D56.4	89459006
persistencia hereditaria de hemoglobina fetal (phhf) vinculada al grupo de genes de beta globulina	D56.4	89459006
persistencia hereditaria de hemoglobina fetal vinculada al grupo de genes de globulina beta	D56.4	89459006
persistencia hereditaria de hemoglobina fetal vinculada al grupo de genes de globulina beta (trastorno)	D56.4	89459006
hallazgo relacionado con cribado prenatal	O28.9	370352001
hallazgo relacionado con tamizaje prenatal	O28.9	370352001
hallazgo relacionado con rastreo prenatal	O28.9	370352001
hallazgo relacionado con screening prenatal	O28.9	370352001
hallazgo relacionado con pesquisa prenatal	O28.9	370352001
hallazgo relacionado con detección selectiva prenatal	O28.9	370352001
hallazgo relacionado con cribado prenatal (hallazgo)	O28.9	370352001
hallazgo relacionado con cribaje prenatal	O28.9	370352001
situación de la prueba de alfa-fetoproteína sérica	Z36.1	243828009
situación de la prueba de alfa-fetoproteína sérica (hallazgo)	Z36.1	243828009
cribaje para la detección de rubéola - sangre enviada	Z36.9	169695002
tamizaje para la detección de rubéola - sangre enviada	Z36.9	169695002
detección selectiva para rubéola - sangre enviada	Z36.9	169695002
pesquisa para la detección de rubéola - sangre enviada	Z36.9	169695002
cribado para la detección de rubéola - sangre enviada	Z36.9	169695002
rastreo para la detección de rubéola - sangre enviada	Z36.9	169695002
screening para la detección de rubéola - sangre enviada	Z36.9	169695002
cribado para la detección de rubéola - sangre enviada (hallazgo)	Z36.9	169695002
dilatación congénita de raíz aórtica (trastorno)	Q25.43	7991000119102
dilatación congénita de raíz aórtica	Q25.43	7991000119102
atención posnatal dentro de las 48 horas posteriores al nacimiento	Z39.0	169774004
atención posnatal dentro de las 48 horas posteriores al nacimiento (hallazgo)	Z39.0	169774004
complicación del puerperio	O90.9	80113008
complicación del puerperio (trastorno)	O90.9	80113008
cuello femoral valgo adquirido	M21.851	16979000
cuello femoral valgo adquirido (trastorno)	M21.851	16979000
detección selectiva de síndrome de down - sangre enviada	Z13.79	169797001
cribado para la detección de síndrome de down - sangre enviada	Z13.79	169797001
cribaje para la detección de síndrome de down - sangre enviada	Z13.79	169797001
screening para la detección de síndrome de down - sangre enviada	Z13.79	169797001
pesquisa para la detección de síndrome de down - sangre enviada	Z13.79	169797001
tamizaje para la detección de síndrome de down - sangre enviada	Z13.79	169797001
rastreo para la detección de síndrome de down - sangre enviada	Z13.79	169797001
cribado para la detección de síndrome de down - sangre enviada (hallazgo)	Z13.79	169797001
nacimiento de término de recién nacido de sexo femenino	Z37.9	9343003
nacimiento de término de recién nacido de sexo femenino (hallazgo)	Z37.9	9343003
niño vivo único no nacido en hospital	Z38.1	717804008
niño vivo único no nacido en hospital (situación)	Z38.1	717804008
niño vivo único nacido en hospital	Z37.0	717803002
niño vivo único nacido en hospital (situación)	Z37.0	717803002
un solo mortinato	Z37.1	169827000
un solo mortinato (hallazgo)	Z37.1	169827000
trillizos - todos nacidos vivos	Z37.51	169831006
trillizos - todos nacidos vivos (hallazgo)	Z37.51	169831006
sextillizos mortinatos	Z37.7	762614005
sextillizos mortinatos (hallazgo)	Z37.7	762614005
peso al nacer: 1000-2499 g	P07.10	310659001
peso al nacer: 1000-2499 g (hallazgo)	P07.10	310659001
bebé macrosómico	P08.0	38206000
feto gigante	P08.0	38206000
peso al nacer de 4500 gramos o más	P08.0	38206000
excepcionalmente grande al nacer (trastorno)	P08.0	38206000
excepcionalmente grande al nacer	P08.0	38206000
trastorno de asperger residual	F84.5	708037001
trastorno de asperger residual (trastorno)	F84.5	708037001
herida abierta de frente, sin complicación	S01.109?	73973007
herida abierta de frente, sin complicación (trastorno)	S01.109?	73973007
examen pediátrico a los 7 meses anormal: derivado (hallazgo)	Z00.121	408500009
examen pediátrico a los 7 meses anormal: derivado	Z00.121	408500009
examen completo a pesar de la preparación inadecuada	Z00.129	413260002
examen completo a pesar de la preparación inadecuada (situación)	Z00.129	413260002
osteomielitis aguda de radio	M86.139	203165006
osteomielitis aguda de radio (trastorno)	M86.139	203165006
ampolla de la pared abdominal, sin infección	S30.821?	82328006
ampolla de la pared abdominal, sin infección (trastorno)	S30.821?	82328006
exposición al carbunco	Z20.810	170475009
exposición a bacillus anthracis (evento)	Z20.810	170475009
exposición a bacillus anthracis	Z20.810	170475009
lesión traumática de uña de dedo de pie	S90.229?	735674000
lesión traumática de uña de dedo de pie (trastorno)	S90.229?	735674000
portación entérica asintomática de entamoeba	Z22.1	767080003
portación entérica asintomática de entamoeba (hallazgo)	Z22.1	767080003
portador de salmonella	Z22.0	170485005
portador de salmonella (hallazgo)	Z22.0	170485005
portador de meningococo	Z22.31	170486006
portador de meningococo (hallazgo)	Z22.31	170486006
portador de gonorrea	Z22.4	170490008
portador de gonorrea (hallazgo)	Z22.4	170490008
portador de enterobacteriaceae productoras de beta-lactamasa de espectro ampliado (hallazgo)	Z22.39	784264002
portador de enterobacteriaceae productoras de beta-lactamasa de espectro ampliado	Z22.39	784264002
portador de difteria	Z22.2	170495003
portador de difteria (hallazgo)	Z22.2	170495003
fractura expuesta de base de cuello de fémur (trastorno)	S72.041?	263231005
fractura expuesta de base de cuello de fémur	S72.041?	263231005
entrenamiento de cuidador para respaldo de juego simbólico (situación)	Z71.89	767606006
entrenamiento de cuidador para respaldo de juego simbólico	Z71.89	767606006
seguimiento posterior al alta (hallazgo)	Z09	406151001
seguimiento posterior al alta	Z09	406151001
quimioterapia y/o radioterapia previa a la linfadenectomía	Z51.11	396780003
quimioterapia y/o radioterapia previa a la linfadenectomía (situación)	Z51.11	396780003
reacción adversa a grupos de fármacos que afectan principalmente al aparato cardiovascular	T46.905?	293416008
reacción adversa a grupos de fármacos que afectan principalmente al aparato cardiovascular (trastorno)	T46.905?	293416008
hipertensión por rebote	I10	84094009
hipertensión por rebote (trastorno)	I10	84094009
cardiopatía isquémica crónica (trastorno)	I20.0	413838009
cardiopatía isquémica crónica	I20.0	413838009
enfermedad isquémica crónica del corazón	I20.0	413838009
angina de pecho, clase iv	I20.9	89323001
angina de pecho, clase iv (trastorno)	I20.9	89323001
reacción adversa a grupos de fármacos que afectan principalmente al aparato respiratorio	T48.905?	292548001
reacción adversa a grupos de fármacos que afectan principalmente al aparato respiratorio (trastorno)	T48.905?	292548001
atención médica, no disponible	Z75.0	266756008
atención médica, no disponible (situación)	Z75.0	266756008
